Driver,LapNumber,TrackStatus,GP,Year
ALB,36.0,1,Belgian Grand Prix,2023
ALB,37.0,1,Belgian Grand Prix,2023
ALB,38.0,1,Belgian Grand Prix,2023
ALB,39.0,1,Belgian Grand Prix,2023
ALB,40.0,1,Belgian Grand Prix,2023
ALB,41.0,1,Belgian Grand Prix,2023
ALB,42.0,1,Belgian Grand Prix,2023
ALB,43.0,1,Belgian Grand Prix,2023
ALB,44.0,12,Belgian Grand Prix,2023
MAG,1.0,1,Belgian Grand Prix,2023
MAG,2.0,12,Belgian Grand Prix,2023
MAG,3.0,21,Belgian Grand Prix,2023
MAG,4.0,1,Belgian Grand Prix,2023
MAG,5.0,1,Belgian Grand Prix,2023
MAG,6.0,1,Belgian Grand Prix,2023
MAG,7.0,1,Belgian Grand Prix,2023
MAG,8.0,1,Belgian Grand Prix,2023
MAG,9.0,1,Belgian Grand Prix,2023
MAG,10.0,1,Belgian Grand Prix,2023
MAG,11.0,1,Belgian Grand Prix,2023
MAG,12.0,1,Belgian Grand Prix,2023
MAG,13.0,1,Belgian Grand Prix,2023
MAG,14.0,1,Belgian Grand Prix,2023
MAG,15.0,1,Belgian Grand Prix,2023
MAG,16.0,1,Belgian Grand Prix,2023
MAG,17.0,1,Belgian Grand Prix,2023
MAG,18.0,1,Belgian Grand Prix,2023
MAG,19.0,1,Belgian Grand Prix,2023
MAG,20.0,1,Belgian Grand Prix,2023
MAG,21.0,1,Belgian Grand Prix,2023
MAG,22.0,1,Belgian Grand Prix,2023
MAG,23.0,1,Belgian Grand Prix,2023
MAG,24.0,1,Belgian Grand Prix,2023
MAG,25.0,1,Belgian Grand Prix,2023
MAG,26.0,1,Belgian Grand Prix,2023
MAG,27.0,1,Belgian Grand Prix,2023
MAG,28.0,1,Belgian Grand Prix,2023
MAG,29.0,1,Belgian Grand Prix,2023
MAG,30.0,1,Belgian Grand Prix,2023
MAG,31.0,1,Belgian Grand Prix,2023
MAG,32.0,1,Belgian Grand Prix,2023
MAG,33.0,1,Belgian Grand Prix,2023
MAG,34.0,1,Belgian Grand Prix,2023
MAG,35.0,1,Belgian Grand Prix,2023
MAG,36.0,1,Belgian Grand Prix,2023
MAG,37.0,1,Belgian Grand Prix,2023
MAG,38.0,1,Belgian Grand Prix,2023
MAG,39.0,1,Belgian Grand Prix,2023
MAG,40.0,1,Belgian Grand Prix,2023
MAG,41.0,1,Belgian Grand Prix,2023
MAG,42.0,1,Belgian Grand Prix,2023
MAG,43.0,1,Belgian Grand Prix,2023
MAG,44.0,12,Belgian Grand Prix,2023
RIC,1.0,1,Belgian Grand Prix,2023
RIC,2.0,12,Belgian Grand Prix,2023
RIC,3.0,21,Belgian Grand Prix,2023
RIC,4.0,1,Belgian Grand Prix,2023
RIC,5.0,1,Belgian Grand Prix,2023
RIC,6.0,1,Belgian Grand Prix,2023
RIC,7.0,1,Belgian Grand Prix,2023
RIC,8.0,1,Belgian Grand Prix,2023
RIC,9.0,1,Belgian Grand Prix,2023
RIC,10.0,1,Belgian Grand Prix,2023
RIC,11.0,1,Belgian Grand Prix,2023
RIC,12.0,1,Belgian Grand Prix,2023
RIC,13.0,1,Belgian Grand Prix,2023
RIC,14.0,1,Belgian Grand Prix,2023
RIC,15.0,1,Belgian Grand Prix,2023
RIC,16.0,1,Belgian Grand Prix,2023
RIC,17.0,1,Belgian Grand Prix,2023
RIC,18.0,1,Belgian Grand Prix,2023
RIC,19.0,1,Belgian Grand Prix,2023
RIC,20.0,1,Belgian Grand Prix,2023
RIC,21.0,1,Belgian Grand Prix,2023
RIC,22.0,1,Belgian Grand Prix,2023
RIC,23.0,1,Belgian Grand Prix,2023
RIC,24.0,1,Belgian Grand Prix,2023
RIC,25.0,1,Belgian Grand Prix,2023
RIC,26.0,1,Belgian Grand Prix,2023
RIC,27.0,1,Belgian Grand Prix,2023
RIC,28.0,1,Belgian Grand Prix,2023
RIC,29.0,1,Belgian Grand Prix,2023
RIC,30.0,1,Belgian Grand Prix,2023
RIC,31.0,1,Belgian Grand Prix,2023
RIC,32.0,1,Belgian Grand Prix,2023
RIC,33.0,1,Belgian Grand Prix,2023
RIC,34.0,1,Belgian Grand Prix,2023
RIC,35.0,1,Belgian Grand Prix,2023
RIC,36.0,1,Belgian Grand Prix,2023
RIC,37.0,1,Belgian Grand Prix,2023
RIC,38.0,1,Belgian Grand Prix,2023
RIC,39.0,1,Belgian Grand Prix,2023
RIC,40.0,1,Belgian Grand Prix,2023
RIC,41.0,1,Belgian Grand Prix,2023
RIC,42.0,1,Belgian Grand Prix,2023
RIC,43.0,1,Belgian Grand Prix,2023
RIC,44.0,12,Belgian Grand Prix,2023
SAR,1.0,1,Belgian Grand Prix,2023
SAR,2.0,12,Belgian Grand Prix,2023
SAR,3.0,21,Belgian Grand Prix,2023
SAR,4.0,1,Belgian Grand Prix,2023
SAR,5.0,1,Belgian Grand Prix,2023
SAR,6.0,1,Belgian Grand Prix,2023
SAR,7.0,1,Belgian Grand Prix,2023
SAR,8.0,1,Belgian Grand Prix,2023
SAR,9.0,1,Belgian Grand Prix,2023
SAR,10.0,1,Belgian Grand Prix,2023
SAR,11.0,1,Belgian Grand Prix,2023
SAR,12.0,1,Belgian Grand Prix,2023
SAR,13.0,1,Belgian Grand Prix,2023
SAR,14.0,1,Belgian Grand Prix,2023
SAR,15.0,1,Belgian Grand Prix,2023
SAR,16.0,1,Belgian Grand Prix,2023
SAR,17.0,1,Belgian Grand Prix,2023
SAR,18.0,1,Belgian Grand Prix,2023
SAR,19.0,1,Belgian Grand Prix,2023
SAR,20.0,1,Belgian Grand Prix,2023
SAR,21.0,1,Belgian Grand Prix,2023
SAR,22.0,1,Belgian Grand Prix,2023
SAR,23.0,1,Belgian Grand Prix,2023
SAR,24.0,1,Belgian Grand Prix,2023
SAR,25.0,1,Belgian Grand Prix,2023
SAR,26.0,1,Belgian Grand Prix,2023
SAR,27.0,1,Belgian Grand Prix,2023
SAR,28.0,1,Belgian Grand Prix,2023
SAR,29.0,1,Belgian Grand Prix,2023
SAR,30.0,1,Belgian Grand Prix,2023
SAR,31.0,1,Belgian Grand Prix,2023
SAR,32.0,1,Belgian Grand Prix,2023
SAR,33.0,1,Belgian Grand Prix,2023
SAR,34.0,1,Belgian Grand Prix,2023
SAR,35.0,1,Belgian Grand Prix,2023
SAR,36.0,1,Belgian Grand Prix,2023
SAR,37.0,1,Belgian Grand Prix,2023
SAR,38.0,1,Belgian Grand Prix,2023
SAR,39.0,1,Belgian Grand Prix,2023
SAR,40.0,1,Belgian Grand Prix,2023
SAR,41.0,1,Belgian Grand Prix,2023
SAR,42.0,1,Belgian Grand Prix,2023
SAR,43.0,1,Belgian Grand Prix,2023
SAR,44.0,12,Belgian Grand Prix,2023
HUL,1.0,1,Belgian Grand Prix,2023
HUL,2.0,12,Belgian Grand Prix,2023
HUL,3.0,21,Belgian Grand Prix,2023
HUL,4.0,1,Belgian Grand Prix,2023
HUL,5.0,1,Belgian Grand Prix,2023
HUL,6.0,1,Belgian Grand Prix,2023
HUL,7.0,1,Belgian Grand Prix,2023
HUL,8.0,1,Belgian Grand Prix,2023
HUL,9.0,1,Belgian Grand Prix,2023
HUL,10.0,1,Belgian Grand Prix,2023
HUL,11.0,1,Belgian Grand Prix,2023
HUL,12.0,1,Belgian Grand Prix,2023
HUL,13.0,1,Belgian Grand Prix,2023
HUL,14.0,1,Belgian Grand Prix,2023
HUL,15.0,1,Belgian Grand Prix,2023
HUL,16.0,1,Belgian Grand Prix,2023
HUL,17.0,1,Belgian Grand Prix,2023
HUL,18.0,1,Belgian Grand Prix,2023
HUL,19.0,1,Belgian Grand Prix,2023
HUL,20.0,1,Belgian Grand Prix,2023
HUL,21.0,1,Belgian Grand Prix,2023
HUL,22.0,1,Belgian Grand Prix,2023
HUL,23.0,1,Belgian Grand Prix,2023
HUL,24.0,1,Belgian Grand Prix,2023
HUL,25.0,1,Belgian Grand Prix,2023
HUL,26.0,1,Belgian Grand Prix,2023
HUL,27.0,1,Belgian Grand Prix,2023
HUL,28.0,1,Belgian Grand Prix,2023
HUL,29.0,1,Belgian Grand Prix,2023
HUL,30.0,1,Belgian Grand Prix,2023
HUL,31.0,1,Belgian Grand Prix,2023
HUL,32.0,1,Belgian Grand Prix,2023
HUL,33.0,1,Belgian Grand Prix,2023
HUL,34.0,1,Belgian Grand Prix,2023
HUL,35.0,1,Belgian Grand Prix,2023
HUL,36.0,1,Belgian Grand Prix,2023
HUL,37.0,1,Belgian Grand Prix,2023
HUL,38.0,1,Belgian Grand Prix,2023
HUL,39.0,1,Belgian Grand Prix,2023
HUL,40.0,1,Belgian Grand Prix,2023
HUL,41.0,1,Belgian Grand Prix,2023
HUL,42.0,1,Belgian Grand Prix,2023
HUL,43.0,1,Belgian Grand Prix,2023
HUL,44.0,12,Belgian Grand Prix,2023
SAI,1.0,1,Belgian Grand Prix,2023
SAI,2.0,12,Belgian Grand Prix,2023
SAI,3.0,21,Belgian Grand Prix,2023
SAI,4.0,1,Belgian Grand Prix,2023
SAI,5.0,1,Belgian Grand Prix,2023
SAI,6.0,1,Belgian Grand Prix,2023
SAI,7.0,1,Belgian Grand Prix,2023
SAI,8.0,1,Belgian Grand Prix,2023
SAI,9.0,1,Belgian Grand Prix,2023
SAI,10.0,1,Belgian Grand Prix,2023
SAI,11.0,1,Belgian Grand Prix,2023
SAI,12.0,1,Belgian Grand Prix,2023
SAI,13.0,1,Belgian Grand Prix,2023
SAI,14.0,1,Belgian Grand Prix,2023
SAI,15.0,1,Belgian Grand Prix,2023
SAI,16.0,1,Belgian Grand Prix,2023
SAI,17.0,1,Belgian Grand Prix,2023
SAI,18.0,1,Belgian Grand Prix,2023
SAI,19.0,1,Belgian Grand Prix,2023
SAI,20.0,1,Belgian Grand Prix,2023
SAI,21.0,1,Belgian Grand Prix,2023
SAI,22.0,1,Belgian Grand Prix,2023
SAI,23.0,1,Belgian Grand Prix,2023
PIA,1.0,1,Belgian Grand Prix,2023
VER,1.0,1,Dutch Grand Prix,2023
VER,2.0,1,Dutch Grand Prix,2023
VER,3.0,1,Dutch Grand Prix,2023
VER,4.0,1,Dutch Grand Prix,2023
VER,5.0,1,Dutch Grand Prix,2023
VER,6.0,1,Dutch Grand Prix,2023
VER,7.0,1,Dutch Grand Prix,2023
VER,8.0,1,Dutch Grand Prix,2023
VER,9.0,1,Dutch Grand Prix,2023
VER,10.0,1,Dutch Grand Prix,2023
VER,11.0,1,Dutch Grand Prix,2023
VER,12.0,1,Dutch Grand Prix,2023
VER,13.0,1,Dutch Grand Prix,2023
VER,14.0,1,Dutch Grand Prix,2023
VER,15.0,1,Dutch Grand Prix,2023
VER,16.0,124,Dutch Grand Prix,2023
VER,17.0,4,Dutch Grand Prix,2023
VER,18.0,4,Dutch Grand Prix,2023
VER,19.0,4,Dutch Grand Prix,2023
VER,20.0,4,Dutch Grand Prix,2023
VER,21.0,41,Dutch Grand Prix,2023
VER,22.0,1,Dutch Grand Prix,2023
VER,23.0,1,Dutch Grand Prix,2023
VER,24.0,1,Dutch Grand Prix,2023
VER,25.0,1,Dutch Grand Prix,2023
VER,26.0,1,Dutch Grand Prix,2023
VER,27.0,1,Dutch Grand Prix,2023
VER,28.0,1,Dutch Grand Prix,2023
VER,29.0,1,Dutch Grand Prix,2023
VER,30.0,1,Dutch Grand Prix,2023
VER,31.0,1,Dutch Grand Prix,2023
VER,32.0,1,Dutch Grand Prix,2023
VER,33.0,1,Dutch Grand Prix,2023
VER,34.0,1,Dutch Grand Prix,2023
VER,35.0,1,Dutch Grand Prix,2023
VER,36.0,1,Dutch Grand Prix,2023
VER,37.0,1,Dutch Grand Prix,2023
VER,38.0,1,Dutch Grand Prix,2023
VER,39.0,1,Dutch Grand Prix,2023
VER,40.0,1,Dutch Grand Prix,2023
VER,41.0,1,Dutch Grand Prix,2023
VER,42.0,1,Dutch Grand Prix,2023
VER,43.0,1,Dutch Grand Prix,2023
VER,44.0,1,Dutch Grand Prix,2023
VER,45.0,1,Dutch Grand Prix,2023
VER,46.0,1,Dutch Grand Prix,2023
VER,47.0,1,Dutch Grand Prix,2023
VER,48.0,1,Dutch Grand Prix,2023
VER,49.0,1,Dutch Grand Prix,2023
VER,50.0,1,Dutch Grand Prix,2023
VER,51.0,1,Dutch Grand Prix,2023
VER,52.0,1,Dutch Grand Prix,2023
VER,53.0,1,Dutch Grand Prix,2023
VER,54.0,1,Dutch Grand Prix,2023
VER,55.0,1,Dutch Grand Prix,2023
VER,56.0,1,Dutch Grand Prix,2023
VER,57.0,1,Dutch Grand Prix,2023
VER,58.0,1,Dutch Grand Prix,2023
VER,59.0,1,Dutch Grand Prix,2023
VER,60.0,1,Dutch Grand Prix,2023
VER,61.0,1,Dutch Grand Prix,2023
VER,62.0,1,Dutch Grand Prix,2023
VER,63.0,12,Dutch Grand Prix,2023
VER,64.0,265,Dutch Grand Prix,2023
VER,65.0,14,Dutch Grand Prix,2023
VER,66.0,41,Dutch Grand Prix,2023
VER,67.0,1,Dutch Grand Prix,2023
VER,68.0,1,Dutch Grand Prix,2023
VER,69.0,1,Dutch Grand Prix,2023
VER,70.0,1,Dutch Grand Prix,2023
VER,71.0,1,Dutch Grand Prix,2023
VER,72.0,1,Dutch Grand Prix,2023
GAS,1.0,1,Dutch Grand Prix,2023
GAS,2.0,1,Dutch Grand Prix,2023
GAS,3.0,1,Dutch Grand Prix,2023
GAS,4.0,1,Dutch Grand Prix,2023
GAS,5.0,1,Dutch Grand Prix,2023
GAS,6.0,1,Dutch Grand Prix,2023
GAS,7.0,1,Dutch Grand Prix,2023
GAS,8.0,1,Dutch Grand Prix,2023
GAS,9.0,1,Dutch Grand Prix,2023
GAS,10.0,1,Dutch Grand Prix,2023
GAS,11.0,1,Dutch Grand Prix,2023
GAS,12.0,1,Dutch Grand Prix,2023
GAS,13.0,1,Dutch Grand Prix,2023
GAS,14.0,1,Dutch Grand Prix,2023
GAS,15.0,1,Dutch Grand Prix,2023
GAS,16.0,124,Dutch Grand Prix,2023
GAS,17.0,4,Dutch Grand Prix,2023
GAS,18.0,4,Dutch Grand Prix,2023
GAS,19.0,4,Dutch Grand Prix,2023
GAS,20.0,4,Dutch Grand Prix,2023
GAS,21.0,41,Dutch Grand Prix,2023
GAS,22.0,1,Dutch Grand Prix,2023
GAS,23.0,1,Dutch Grand Prix,2023
GAS,24.0,1,Dutch Grand Prix,2023
GAS,25.0,1,Dutch Grand Prix,2023
GAS,26.0,1,Dutch Grand Prix,2023
GAS,27.0,1,Dutch Grand Prix,2023
GAS,28.0,1,Dutch Grand Prix,2023
GAS,29.0,1,Dutch Grand Prix,2023
GAS,30.0,1,Dutch Grand Prix,2023
GAS,31.0,1,Dutch Grand Prix,2023
GAS,32.0,1,Dutch Grand Prix,2023
GAS,33.0,1,Dutch Grand Prix,2023
GAS,34.0,1,Dutch Grand Prix,2023
GAS,35.0,1,Dutch Grand Prix,2023
GAS,36.0,1,Dutch Grand Prix,2023
GAS,37.0,1,Dutch Grand Prix,2023
GAS,38.0,1,Dutch Grand Prix,2023
GAS,39.0,1,Dutch Grand Prix,2023
GAS,40.0,1,Dutch Grand Prix,2023
GAS,41.0,1,Dutch Grand Prix,2023
GAS,42.0,1,Dutch Grand Prix,2023
GAS,43.0,1,Dutch Grand Prix,2023
GAS,44.0,1,Dutch Grand Prix,2023
GAS,45.0,1,Dutch Grand Prix,2023
GAS,46.0,1,Dutch Grand Prix,2023
GAS,47.0,1,Dutch Grand Prix,2023
GAS,48.0,1,Dutch Grand Prix,2023
GAS,49.0,1,Dutch Grand Prix,2023
GAS,50.0,1,Dutch Grand Prix,2023
GAS,51.0,1,Dutch Grand Prix,2023
GAS,52.0,1,Dutch Grand Prix,2023
GAS,53.0,1,Dutch Grand Prix,2023
GAS,54.0,1,Dutch Grand Prix,2023
GAS,55.0,1,Dutch Grand Prix,2023
GAS,56.0,1,Dutch Grand Prix,2023
GAS,57.0,1,Dutch Grand Prix,2023
GAS,58.0,1,Dutch Grand Prix,2023
GAS,59.0,1,Dutch Grand Prix,2023
GAS,60.0,1,Dutch Grand Prix,2023
GAS,61.0,1,Dutch Grand Prix,2023
GAS,62.0,12,Dutch Grand Prix,2023
GAS,63.0,216,Dutch Grand Prix,2023
GAS,64.0,65,Dutch Grand Prix,2023
GAS,65.0,14,Dutch Grand Prix,2023
GAS,66.0,41,Dutch Grand Prix,2023
GAS,67.0,1,Dutch Grand Prix,2023
GAS,68.0,1,Dutch Grand Prix,2023
GAS,69.0,1,Dutch Grand Prix,2023
GAS,70.0,1,Dutch Grand Prix,2023
GAS,71.0,1,Dutch Grand Prix,2023
GAS,72.0,1,Dutch Grand Prix,2023
PER,1.0,1,Dutch Grand Prix,2023
PER,2.0,1,Dutch Grand Prix,2023
PER,3.0,1,Dutch Grand Prix,2023
PER,4.0,1,Dutch Grand Prix,2023
PER,5.0,1,Dutch Grand Prix,2023
PER,6.0,1,Dutch Grand Prix,2023
PER,7.0,1,Dutch Grand Prix,2023
PER,8.0,1,Dutch Grand Prix,2023
PER,9.0,1,Dutch Grand Prix,2023
PER,10.0,1,Dutch Grand Prix,2023
PER,11.0,1,Dutch Grand Prix,2023
PER,12.0,1,Dutch Grand Prix,2023
PER,13.0,1,Dutch Grand Prix,2023
PER,14.0,1,Dutch Grand Prix,2023
PER,15.0,1,Dutch Grand Prix,2023
PER,16.0,124,Dutch Grand Prix,2023
PER,17.0,4,Dutch Grand Prix,2023
PER,18.0,4,Dutch Grand Prix,2023
PER,19.0,4,Dutch Grand Prix,2023
PER,20.0,4,Dutch Grand Prix,2023
PER,21.0,41,Dutch Grand Prix,2023
PER,22.0,1,Dutch Grand Prix,2023
PER,23.0,1,Dutch Grand Prix,2023
PER,24.0,1,Dutch Grand Prix,2023
PER,25.0,1,Dutch Grand Prix,2023
PER,26.0,1,Dutch Grand Prix,2023
PER,27.0,1,Dutch Grand Prix,2023
PER,28.0,1,Dutch Grand Prix,2023
PER,29.0,1,Dutch Grand Prix,2023
PER,30.0,1,Dutch Grand Prix,2023
PER,31.0,1,Dutch Grand Prix,2023
PER,32.0,1,Dutch Grand Prix,2023
PER,33.0,1,Dutch Grand Prix,2023
PER,34.0,1,Dutch Grand Prix,2023
PER,35.0,1,Dutch Grand Prix,2023
PER,36.0,1,Dutch Grand Prix,2023
PER,37.0,1,Dutch Grand Prix,2023
PER,38.0,1,Dutch Grand Prix,2023
PER,39.0,1,Dutch Grand Prix,2023
PER,40.0,1,Dutch Grand Prix,2023
PER,41.0,1,Dutch Grand Prix,2023
PER,42.0,1,Dutch Grand Prix,2023
PER,43.0,1,Dutch Grand Prix,2023
PER,44.0,1,Dutch Grand Prix,2023
PER,45.0,1,Dutch Grand Prix,2023
PER,46.0,1,Dutch Grand Prix,2023
PER,47.0,1,Dutch Grand Prix,2023
PER,48.0,1,Dutch Grand Prix,2023
PER,49.0,1,Dutch Grand Prix,2023
PER,50.0,1,Dutch Grand Prix,2023
PER,51.0,1,Dutch Grand Prix,2023
PER,52.0,1,Dutch Grand Prix,2023
PER,53.0,1,Dutch Grand Prix,2023
PER,54.0,1,Dutch Grand Prix,2023
PER,55.0,1,Dutch Grand Prix,2023
PER,56.0,1,Dutch Grand Prix,2023
PER,57.0,1,Dutch Grand Prix,2023
PER,58.0,1,Dutch Grand Prix,2023
PER,59.0,1,Dutch Grand Prix,2023
PER,60.0,1,Dutch Grand Prix,2023
PER,61.0,1,Dutch Grand Prix,2023
PER,62.0,1,Dutch Grand Prix,2023
PER,63.0,126,Dutch Grand Prix,2023
PER,64.0,651,Dutch Grand Prix,2023
PER,65.0,14,Dutch Grand Prix,2023
PER,66.0,41,Dutch Grand Prix,2023
PER,67.0,1,Dutch Grand Prix,2023
PER,68.0,1,Dutch Grand Prix,2023
PER,69.0,1,Dutch Grand Prix,2023
PER,70.0,1,Dutch Grand Prix,2023
PER,71.0,1,Dutch Grand Prix,2023
PER,72.0,1,Dutch Grand Prix,2023
ALO,1.0,1,Dutch Grand Prix,2023
ALO,2.0,1,Dutch Grand Prix,2023
ALO,3.0,1,Dutch Grand Prix,2023
ALO,4.0,1,Dutch Grand Prix,2023
ALO,5.0,1,Dutch Grand Prix,2023
ALO,6.0,1,Dutch Grand Prix,2023
ALO,7.0,1,Dutch Grand Prix,2023
ALO,8.0,1,Dutch Grand Prix,2023
ALO,9.0,1,Dutch Grand Prix,2023
ALO,10.0,1,Dutch Grand Prix,2023
ALO,11.0,1,Dutch Grand Prix,2023
ALO,12.0,1,Dutch Grand Prix,2023
ALO,13.0,1,Dutch Grand Prix,2023
ALO,14.0,1,Dutch Grand Prix,2023
ALO,15.0,1,Dutch Grand Prix,2023
ALO,16.0,124,Dutch Grand Prix,2023
ALO,17.0,4,Dutch Grand Prix,2023
ALO,18.0,4,Dutch Grand Prix,2023
ALO,19.0,4,Dutch Grand Prix,2023
ALO,20.0,4,Dutch Grand Prix,2023
ALO,21.0,41,Dutch Grand Prix,2023
ALO,22.0,1,Dutch Grand Prix,2023
ALO,23.0,1,Dutch Grand Prix,2023
ALO,24.0,1,Dutch Grand Prix,2023
ALO,25.0,1,Dutch Grand Prix,2023
ALO,26.0,1,Dutch Grand Prix,2023
ALO,27.0,1,Dutch Grand Prix,2023
ALO,28.0,1,Dutch Grand Prix,2023
ALO,29.0,1,Dutch Grand Prix,2023
ALO,30.0,1,Dutch Grand Prix,2023
ALO,31.0,1,Dutch Grand Prix,2023
ALO,32.0,1,Dutch Grand Prix,2023
ALO,33.0,1,Dutch Grand Prix,2023
ALO,34.0,1,Dutch Grand Prix,2023
ALO,35.0,1,Dutch Grand Prix,2023
ALO,36.0,1,Dutch Grand Prix,2023
ALO,37.0,1,Dutch Grand Prix,2023
ALO,38.0,1,Dutch Grand Prix,2023
ALO,39.0,1,Dutch Grand Prix,2023
ALO,40.0,1,Dutch Grand Prix,2023
ALO,41.0,1,Dutch Grand Prix,2023
ALO,42.0,1,Dutch Grand Prix,2023
ALO,43.0,1,Dutch Grand Prix,2023
ALO,44.0,1,Dutch Grand Prix,2023
ALO,45.0,1,Dutch Grand Prix,2023
ALO,46.0,1,Dutch Grand Prix,2023
ALO,47.0,1,Dutch Grand Prix,2023
ALO,48.0,1,Dutch Grand Prix,2023
ALO,49.0,1,Dutch Grand Prix,2023
ALO,50.0,1,Dutch Grand Prix,2023
ALO,51.0,1,Dutch Grand Prix,2023
ALO,52.0,1,Dutch Grand Prix,2023
ALO,53.0,1,Dutch Grand Prix,2023
ALO,54.0,1,Dutch Grand Prix,2023
ALO,55.0,1,Dutch Grand Prix,2023
ALO,56.0,1,Dutch Grand Prix,2023
ALO,57.0,1,Dutch Grand Prix,2023
ALO,58.0,1,Dutch Grand Prix,2023
ALO,59.0,1,Dutch Grand Prix,2023
ALO,60.0,1,Dutch Grand Prix,2023
ALO,61.0,1,Dutch Grand Prix,2023
ALO,62.0,1,Dutch Grand Prix,2023
ALO,63.0,126,Dutch Grand Prix,2023
ALO,64.0,65,Dutch Grand Prix,2023
ALO,65.0,14,Dutch Grand Prix,2023
ALO,66.0,41,Dutch Grand Prix,2023
ALO,67.0,1,Dutch Grand Prix,2023
ALO,68.0,1,Dutch Grand Prix,2023
ALO,69.0,1,Dutch Grand Prix,2023
ALO,70.0,1,Dutch Grand Prix,2023
ALO,71.0,1,Dutch Grand Prix,2023
ALO,72.0,1,Dutch Grand Prix,2023
LEC,1.0,1,Dutch Grand Prix,2023
LEC,2.0,1,Dutch Grand Prix,2023
LEC,3.0,1,Dutch Grand Prix,2023
LEC,4.0,1,Dutch Grand Prix,2023
LEC,5.0,1,Dutch Grand Prix,2023
LEC,6.0,1,Dutch Grand Prix,2023
LEC,7.0,1,Dutch Grand Prix,2023
LEC,8.0,1,Dutch Grand Prix,2023
LEC,9.0,1,Dutch Grand Prix,2023
LEC,10.0,1,Dutch Grand Prix,2023
LEC,11.0,1,Dutch Grand Prix,2023
LEC,12.0,1,Dutch Grand Prix,2023
LEC,13.0,1,Dutch Grand Prix,2023
LEC,14.0,1,Dutch Grand Prix,2023
LEC,15.0,12,Dutch Grand Prix,2023
LEC,16.0,24,Dutch Grand Prix,2023
LEC,17.0,4,Dutch Grand Prix,2023
LEC,18.0,4,Dutch Grand Prix,2023
LEC,19.0,4,Dutch Grand Prix,2023
LEC,20.0,4,Dutch Grand Prix,2023
LEC,21.0,41,Dutch Grand Prix,2023
LEC,22.0,1,Dutch Grand Prix,2023
LEC,23.0,1,Dutch Grand Prix,2023
LEC,24.0,1,Dutch Grand Prix,2023
LEC,25.0,1,Dutch Grand Prix,2023
LEC,26.0,1,Dutch Grand Prix,2023
LEC,27.0,1,Dutch Grand Prix,2023
LEC,28.0,1,Dutch Grand Prix,2023
LEC,29.0,1,Dutch Grand Prix,2023
LEC,30.0,1,Dutch Grand Prix,2023
LEC,31.0,1,Dutch Grand Prix,2023
LEC,32.0,1,Dutch Grand Prix,2023
LEC,33.0,1,Dutch Grand Prix,2023
LEC,34.0,1,Dutch Grand Prix,2023
LEC,35.0,1,Dutch Grand Prix,2023
LEC,36.0,1,Dutch Grand Prix,2023
LEC,37.0,1,Dutch Grand Prix,2023
LEC,38.0,1,Dutch Grand Prix,2023
LEC,39.0,1,Dutch Grand Prix,2023
LEC,40.0,1,Dutch Grand Prix,2023
LEC,41.0,1,Dutch Grand Prix,2023
STR,1.0,1,Dutch Grand Prix,2023
STR,2.0,1,Dutch Grand Prix,2023
STR,3.0,1,Dutch Grand Prix,2023
STR,4.0,1,Dutch Grand Prix,2023
STR,5.0,1,Dutch Grand Prix,2023
STR,6.0,1,Dutch Grand Prix,2023
STR,7.0,1,Dutch Grand Prix,2023
STR,8.0,1,Dutch Grand Prix,2023
STR,9.0,1,Dutch Grand Prix,2023
STR,10.0,1,Dutch Grand Prix,2023
STR,11.0,1,Dutch Grand Prix,2023
STR,12.0,1,Dutch Grand Prix,2023
STR,13.0,1,Dutch Grand Prix,2023
STR,14.0,1,Dutch Grand Prix,2023
STR,15.0,12,Dutch Grand Prix,2023
STR,16.0,24,Dutch Grand Prix,2023
STR,17.0,4,Dutch Grand Prix,2023
STR,18.0,4,Dutch Grand Prix,2023
STR,19.0,4,Dutch Grand Prix,2023
STR,20.0,4,Dutch Grand Prix,2023
STR,21.0,41,Dutch Grand Prix,2023
STR,22.0,1,Dutch Grand Prix,2023
STR,23.0,1,Dutch Grand Prix,2023
STR,24.0,1,Dutch Grand Prix,2023
STR,25.0,1,Dutch Grand Prix,2023
STR,26.0,1,Dutch Grand Prix,2023
STR,27.0,1,Dutch Grand Prix,2023
STR,28.0,1,Dutch Grand Prix,2023
STR,29.0,1,Dutch Grand Prix,2023
STR,30.0,1,Dutch Grand Prix,2023
STR,31.0,1,Dutch Grand Prix,2023
STR,32.0,1,Dutch Grand Prix,2023
STR,33.0,1,Dutch Grand Prix,2023
STR,34.0,1,Dutch Grand Prix,2023
STR,35.0,1,Dutch Grand Prix,2023
STR,36.0,1,Dutch Grand Prix,2023
STR,37.0,1,Dutch Grand Prix,2023
STR,38.0,1,Dutch Grand Prix,2023
STR,39.0,1,Dutch Grand Prix,2023
STR,40.0,1,Dutch Grand Prix,2023
STR,41.0,1,Dutch Grand Prix,2023
STR,42.0,1,Dutch Grand Prix,2023
STR,43.0,1,Dutch Grand Prix,2023
STR,44.0,1,Dutch Grand Prix,2023
STR,45.0,1,Dutch Grand Prix,2023
STR,46.0,1,Dutch Grand Prix,2023
STR,47.0,1,Dutch Grand Prix,2023
STR,48.0,1,Dutch Grand Prix,2023
STR,49.0,1,Dutch Grand Prix,2023
STR,50.0,1,Dutch Grand Prix,2023
STR,51.0,1,Dutch Grand Prix,2023
STR,52.0,1,Dutch Grand Prix,2023
