Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,GP,Session,Date
0 days 02:26:22.543000,MAG,20,98.58,33,3.0,,,35.912,43.84,18.828,0 days 02:25:19.922000,0 days 02:26:03.762000,0 days 02:26:22.590000,274.0,302.0,258.0,300.0,False,HARD,11,1,Haas F1 Team,0 days 02:24:43.963000,25:45.6,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:28:00.473000,MAG,20,97.93,34,3.0,,,35.636,43.667,18.627,0 days 02:26:58.226000,0 days 02:27:41.893000,0 days 02:28:00.520000,274.0,303.0,258.0,303.0,False,HARD,12,1,Haas F1 Team,0 days 02:26:22.543000,27:24.2,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:29:38.519000,MAG,20,98.046,35,3.0,,,35.67,43.646,18.73,0 days 02:28:36.190000,0 days 02:29:19.836000,0 days 02:29:38.566000,274.0,301.0,257.0,296.0,False,HARD,13,1,Haas F1 Team,0 days 02:28:00.473000,29:02.1,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:31:16.597000,MAG,20,98.078,36,3.0,,,35.813,43.586,18.679,0 days 02:30:14.379000,0 days 02:30:57.965000,0 days 02:31:16.644000,277.0,301.0,258.0,301.0,False,HARD,14,1,Haas F1 Team,0 days 02:29:38.519000,30:40.2,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:32:54.259000,MAG,20,97.662,37,3.0,,,35.455,43.443,18.764,0 days 02:31:52.099000,0 days 02:32:35.542000,0 days 02:32:54.306000,277.0,302.0,257.0,300.0,False,HARD,15,1,Haas F1 Team,0 days 02:31:16.597000,32:18.2,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:34:32.048000,MAG,20,97.789,38,3.0,,,35.622,43.476,18.691,0 days 02:33:29.928000,0 days 02:34:13.404000,0 days 02:34:32.095000,277.0,302.0,257.0,300.0,False,HARD,16,1,Haas F1 Team,0 days 02:32:54.259000,33:55.9,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:36:09.601000,MAG,20,97.553,39,3.0,,,35.416,43.487,18.65,0 days 02:35:07.511000,0 days 02:35:50.998000,0 days 02:36:09.648000,279.0,302.0,259.0,302.0,False,HARD,17,1,Haas F1 Team,0 days 02:34:32.048000,35:33.7,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:37:47.143000,MAG,20,97.542,40,3.0,,,35.427,43.508,18.607,0 days 02:36:45.075000,0 days 02:37:28.583000,0 days 02:37:47.190000,277.0,303.0,258.0,302.0,False,HARD,18,1,Haas F1 Team,0 days 02:36:09.601000,37:11.2,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:42:40,MAG,20,97.376,43,3.0,,,35.358,43.384,18.634,0 days 02:41:38.029000,0 days 02:42:21.413000,0 days 02:42:40.047000,277.0,303.0,258.0,300.0,False,HARD,21,1,Haas F1 Team,0 days 02:41:02.624000,42:04.3,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:44:17.475000,MAG,20,97.475,44,3.0,,,35.457,43.284,18.734,0 days 02:43:15.504000,0 days 02:43:58.788000,0 days 02:44:17.522000,277.0,302.0,257.0,301.0,False,HARD,22,1,Haas F1 Team,0 days 02:42:40,43:41.6,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:45:55.149000,MAG,20,97.674,45,3.0,,,35.407,43.626,18.641,0 days 02:44:52.929000,0 days 02:45:36.555000,0 days 02:45:55.196000,276.0,301.0,258.0,302.0,False,HARD,23,1,Haas F1 Team,0 days 02:44:17.475000,45:19.1,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:47:33.481000,MAG,20,98.332,46,3.0,,,35.79,43.798,18.744,0 days 02:46:30.986000,0 days 02:47:14.784000,0 days 02:47:33.528000,274.0,304.0,258.0,304.0,False,HARD,24,1,Haas F1 Team,0 days 02:45:55.149000,46:56.8,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:49:12.188000,MAG,20,98.707,47,3.0,,,35.559,44.4,18.748,0 days 02:48:09.087000,0 days 02:48:53.487000,0 days 02:49:12.235000,277.0,304.0,258.0,305.0,False,HARD,25,1,Haas F1 Team,0 days 02:47:33.481000,48:35.1,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:50:50.507000,MAG,20,98.319,48,3.0,,,36.163,43.494,18.662,0 days 02:49:48.398000,0 days 02:50:31.892000,0 days 02:50:50.554000,281.0,305.0,259.0,305.0,False,HARD,26,1,Haas F1 Team,0 days 02:49:12.188000,50:13.8,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:52:28.026000,MAG,20,97.519,49,3.0,,,35.374,43.567,18.578,0 days 02:51:25.928000,0 days 02:52:09.495000,0 days 02:52:28.073000,278.0,304.0,259.0,303.0,False,HARD,27,1,Haas F1 Team,0 days 02:50:50.507000,51:52.1,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:54:05.446000,MAG,20,97.42,50,3.0,,,35.312,43.481,18.627,0 days 02:53:03.385000,0 days 02:53:46.866000,0 days 02:54:05.493000,278.0,304.0,260.0,304.0,False,HARD,28,1,Haas F1 Team,0 days 02:52:28.026000,53:29.7,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:55:44.324000,MAG,20,98.878,51,3.0,,,36.111,44.113,18.654,0 days 02:54:41.604000,0 days 02:55:25.717000,0 days 02:55:44.371000,257.0,305.0,259.0,302.0,False,HARD,29,1,Haas F1 Team,0 days 02:54:05.446000,55:07.1,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:57:22.146000,MAG,20,97.822,52,3.0,,,35.526,43.648,18.648,0 days 02:56:19.897000,0 days 02:57:03.545000,0 days 02:57:22.193000,281.0,305.0,260.0,305.0,False,HARD,30,1,Haas F1 Team,0 days 02:55:44.324000,56:46.0,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:36:22.966000,BOT,77,148.991,3,2.0,,,85.037,44.89,19.064,0 days 01:35:19.073000,0 days 01:36:03.963000,0 days 01:36:23.027000,280.0,295.0,255.0,294.0,True,SOFT,3,0,Kick Sauber,0 days 01:33:53.975000,34:55.6,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:38:02.428000,BOT,77,99.462,4,2.0,,,36.346,44.258,18.858,0 days 01:36:59.373000,0 days 01:37:43.631000,0 days 01:38:02.489000,273.0,298.0,259.0,299.0,True,SOFT,4,0,Kick Sauber,0 days 01:36:22.966000,37:24.6,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:39:40.707000,BOT,77,98.279,5,2.0,,,35.077,44.436,18.766,0 days 01:38:37.566000,0 days 01:39:22.002000,0 days 01:39:40.768000,268.0,296.0,255.0,299.0,True,SOFT,5,0,Kick Sauber,0 days 01:38:02.428000,39:04.1,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:44:56.150000,BOT,77,96.706,8,3.0,,,34.647,43.282,18.777,0 days 01:43:54.152000,0 days 01:44:37.434000,0 days 01:44:56.211000,269.0,292.0,251.0,288.0,True,HARD,2,1,Kick Sauber,0 days 01:43:19.444000,44:21.1,1,15.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:46:33.556000,BOT,77,97.406,9,3.0,,,35.119,43.512,18.775,0 days 01:45:31.330000,0 days 01:46:14.842000,0 days 01:46:33.617000,268.0,293.0,251.0,288.0,False,HARD,3,1,Kick Sauber,0 days 01:44:56.150000,45:57.8,1,15.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:48:11.007000,BOT,77,97.451,10,3.0,,,35.294,43.417,18.74,0 days 01:47:08.911000,0 days 01:47:52.328000,0 days 01:48:11.068000,269.0,294.0,252.0,291.0,False,HARD,4,1,Kick Sauber,0 days 01:46:33.556000,47:35.2,1,15.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:49:49.439000,BOT,77,98.432,11,3.0,,,35.641,43.995,18.796,0 days 01:48:46.709000,0 days 01:49:30.704000,0 days 01:49:49.500000,268.0,294.0,252.0,297.0,False,HARD,5,1,Kick Sauber,0 days 01:48:11.007000,49:12.6,1,15.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:51:30.130000,BOT,77,100.691,12,3.0,,,36.34,44.964,19.387,0 days 01:50:25.840000,0 days 01:51:10.804000,0 days 01:51:30.191000,272.0,293.0,258.0,287.0,False,HARD,6,1,Kick Sauber,0 days 01:49:49.439000,50:51.1,1,15.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:53:08.412000,BOT,77,98.282,13,3.0,,,35.372,43.985,18.925,0 days 01:52:05.563000,0 days 01:52:49.548000,0 days 01:53:08.473000,268.0,293.0,253.0,292.0,False,HARD,7,1,Kick Sauber,0 days 01:51:30.130000,52:31.8,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:54:47.129000,BOT,77,98.717,14,3.0,,,35.551,44.191,18.975,0 days 01:53:44.024000,0 days 01:54:28.215000,0 days 01:54:47.190000,270.0,295.0,257.0,296.0,False,HARD,8,1,Kick Sauber,0 days 01:53:08.412000,54:10.0,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:56:27.549000,BOT,77,100.42,15,3.0,,,36.412,44.941,19.067,0 days 01:55:23.602000,0 days 01:56:08.543000,0 days 01:56:27.610000,272.0,298.0,256.0,300.0,False,HARD,9,1,Kick Sauber,0 days 01:54:47.129000,55:48.8,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:58:06.182000,BOT,77,98.633,16,3.0,,,35.531,44.299,18.803,0 days 01:57:03.141000,0 days 01:57:47.440000,0 days 01:58:06.243000,268.0,296.0,257.0,294.0,False,HARD,10,1,Kick Sauber,0 days 01:56:27.549000,57:29.2,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:59:44.900000,BOT,77,98.718,17,3.0,,,35.635,44.402,18.681,0 days 01:58:41.878000,0 days 01:59:26.280000,0 days 01:59:44.961000,270.0,297.0,260.0,299.0,False,HARD,11,1,Kick Sauber,0 days 01:58:06.182000,59:07.8,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:01:23.730000,BOT,77,98.83,18,3.0,,,35.478,44.377,18.975,0 days 02:00:20.439000,0 days 02:01:04.816000,0 days 02:01:23.791000,270.0,297.0,255.0,293.0,False,HARD,12,1,Kick Sauber,0 days 01:59:44.900000,00:46.5,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:03:03.362000,BOT,77,99.632,19,3.0,,,36.228,44.499,18.905,0 days 02:02:00.019000,0 days 02:02:44.518000,0 days 02:03:03.423000,269.0,297.0,257.0,291.0,False,HARD,13,1,Kick Sauber,0 days 02:01:23.730000,02:25.4,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:04:42.475000,BOT,77,99.113,20,3.0,,,36.034,44.306,18.773,0 days 02:03:39.457000,0 days 02:04:23.763000,0 days 02:04:42.536000,269.0,296.0,256.0,297.0,False,HARD,14,1,Kick Sauber,0 days 02:03:03.362000,04:05.0,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:06:21.932000,BOT,77,99.457,21,3.0,,,36.279,44.414,18.764,0 days 02:05:18.815000,0 days 02:06:03.229000,0 days 02:06:21.993000,267.0,296.0,258.0,296.0,False,HARD,15,1,Kick Sauber,0 days 02:04:42.475000,05:44.1,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:11:44.016000,BOT,77,98.126,24,4.0,,,35.673,43.631,18.822,0 days 02:10:41.624000,0 days 02:11:25.255000,0 days 02:11:44.077000,271.0,302.0,262.0,301.0,False,HARD,2,1,Kick Sauber,0 days 02:10:05.890000,11:07.5,1,15.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:13:20.624000,BOT,77,96.608,25,4.0,,,34.464,43.448,18.696,0 days 02:12:18.541000,0 days 02:13:01.989000,0 days 02:13:20.685000,268.0,296.0,254.0,289.0,True,HARD,3,1,Kick Sauber,0 days 02:11:44.016000,12:45.6,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:14:57.482000,BOT,77,96.858,26,4.0,,,35.057,43.206,18.595,0 days 02:13:55.742000,0 days 02:14:38.948000,0 days 02:14:57.543000,270.0,297.0,255.0,291.0,False,HARD,4,1,Kick Sauber,0 days 02:13:20.624000,14:22.3,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:16:34.104000,BOT,77,96.622,27,4.0,,,34.846,43.337,18.439,0 days 02:15:32.389000,0 days 02:16:15.726000,0 days 02:16:34.165000,277.0,299.0,259.0,300.0,False,HARD,5,1,Kick Sauber,0 days 02:14:57.482000,15:59.1,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:18:11.576000,BOT,77,97.472,28,4.0,,,35.328,43.557,18.587,0 days 02:17:09.493000,0 days 02:17:53.050000,0 days 02:18:11.637000,271.0,298.0,257.0,301.0,False,HARD,6,1,Kick Sauber,0 days 02:16:34.104000,17:35.7,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:19:49.288000,BOT,77,97.712,29,4.0,,,35.456,43.629,18.627,0 days 02:18:47.093000,0 days 02:19:30.722000,0 days 02:19:49.349000,271.0,298.0,259.0,301.0,False,HARD,7,1,Kick Sauber,0 days 02:18:11.576000,19:13.2,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:21:27.541000,BOT,77,98.253,30,4.0,,,35.768,43.794,18.691,0 days 02:20:25.117000,0 days 02:21:08.911000,0 days 02:21:27.602000,270.0,299.0,259.0,294.0,False,HARD,8,1,Kick Sauber,0 days 02:19:49.288000,20:50.9,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:23:05.599000,BOT,77,98.058,31,4.0,,,35.462,43.806,18.79,0 days 02:22:03.064000,0 days 02:22:46.870000,0 days 02:23:05.660000,276.0,301.0,261.0,302.0,False,HARD,9,1,Kick Sauber,0 days 02:21:27.541000,22:29.2,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:24:44.347000,BOT,77,98.748,32,4.0,,,36.036,43.921,18.791,0 days 02:23:41.696000,0 days 02:24:25.617000,0 days 02:24:44.408000,273.0,298.0,260.0,297.0,False,HARD,10,1,Kick Sauber,0 days 02:23:05.599000,24:07.2,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:26:23.069000,BOT,77,98.722,33,4.0,,,35.807,44.043,18.872,0 days 02:25:20.215000,0 days 02:26:04.258000,0 days 02:26:23.130000,275.0,299.0,260.0,302.0,False,HARD,11,1,Kick Sauber,0 days 02:24:44.347000,25:46.0,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:28:01.072000,BOT,77,98.003,34,4.0,,,35.614,43.707,18.682,0 days 02:26:58.744000,0 days 02:27:42.451000,0 days 02:28:01.133000,275.0,300.0,260.0,302.0,False,HARD,12,1,Kick Sauber,0 days 02:26:23.069000,27:24.7,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:29:39.079000,BOT,77,98.007,35,4.0,,,35.4,43.863,18.744,0 days 02:28:36.533000,0 days 02:29:20.396000,0 days 02:29:39.140000,276.0,298.0,261.0,298.0,False,HARD,13,1,Kick Sauber,0 days 02:28:01.072000,29:02.7,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:31:17.336000,BOT,77,98.257,36,4.0,,,35.589,43.937,18.731,0 days 02:30:14.729000,0 days 02:30:58.666000,0 days 02:31:17.397000,274.0,297.0,259.0,298.0,False,HARD,14,1,Kick Sauber,0 days 02:29:39.079000,30:40.7,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:32:54.938000,BOT,77,97.602,37,4.0,,,35.295,43.564,18.743,0 days 02:31:52.692000,0 days 02:32:36.256000,0 days 02:32:54.999000,276.0,298.0,259.0,295.0,False,HARD,15,1,Kick Sauber,0 days 02:31:17.336000,32:19.0,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:34:32.938000,BOT,77,98.0,38,4.0,,,35.557,43.663,18.78,0 days 02:33:30.556000,0 days 02:34:14.219000,0 days 02:34:32.999000,270.0,298.0,260.0,296.0,False,HARD,16,1,Kick Sauber,0 days 02:32:54.938000,33:56.6,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:36:10.170000,BOT,77,97.232,39,4.0,,,35.03,43.558,18.644,0 days 02:35:08.029000,0 days 02:35:51.587000,0 days 02:36:10.231000,272.0,299.0,259.0,300.0,False,HARD,17,1,Kick Sauber,0 days 02:34:32.938000,35:34.6,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:37:48.028000,BOT,77,97.858,40,4.0,,,35.403,43.638,18.817,0 days 02:36:45.634000,0 days 02:37:29.272000,0 days 02:37:48.089000,271.0,299.0,259.0,293.0,False,HARD,18,1,Kick Sauber,0 days 02:36:10.170000,37:11.8,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:42:40.785000,BOT,77,97.444,43,4.0,,,35.154,43.572,18.718,0 days 02:41:38.556000,0 days 02:42:22.128000,0 days 02:42:40.846000,273.0,299.0,259.0,295.0,False,HARD,21,1,Kick Sauber,0 days 02:41:03.341000,42:05.0,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:44:18.292000,BOT,77,97.507,44,4.0,,,35.075,43.658,18.774,0 days 02:43:15.921000,0 days 02:43:59.579000,0 days 02:44:18.353000,274.0,299.0,258.0,297.0,False,HARD,22,1,Kick Sauber,0 days 02:42:40.785000,43:42.4,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:45:57.026000,BOT,77,98.734,45,4.0,,,36.119,43.83,18.785,0 days 02:44:54.472000,0 days 02:45:38.302000,0 days 02:45:57.087000,268.0,297.0,255.0,297.0,False,HARD,23,1,Kick Sauber,0 days 02:44:18.292000,45:19.9,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:47:36.992000,BOT,77,99.966,46,4.0,,,36.116,44.703,19.147,0 days 02:46:33.203000,0 days 02:47:17.906000,0 days 02:47:37.053000,275.0,297.0,255.0,290.0,False,HARD,24,1,Kick Sauber,0 days 02:45:57.026000,46:58.7,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:49:14.892000,BOT,77,97.9,47,4.0,,,35.235,43.816,18.849,0 days 02:48:12.288000,0 days 02:48:56.104000,0 days 02:49:14.953000,275.0,297.0,254.0,298.0,False,HARD,25,1,Kick Sauber,0 days 02:47:36.992000,48:38.6,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:50:52.098000,BOT,77,97.206,48,4.0,,,34.903,43.463,18.84,0 days 02:49:49.856000,0 days 02:50:33.319000,0 days 02:50:52.159000,277.0,298.0,256.0,297.0,False,HARD,26,1,Kick Sauber,0 days 02:49:14.892000,50:16.5,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:52:29.042000,BOT,77,96.944,49,4.0,,,34.93,43.286,18.728,0 days 02:51:27.089000,0 days 02:52:10.375000,0 days 02:52:29.103000,277.0,299.0,260.0,301.0,False,HARD,27,1,Kick Sauber,0 days 02:50:52.098000,51:53.7,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:54:08.237000,BOT,77,99.195,50,4.0,,,34.838,43.645,20.712,0 days 02:53:03.941000,0 days 02:53:47.586000,0 days 02:54:08.298000,279.0,300.0,259.0,301.0,False,HARD,28,1,Kick Sauber,0 days 02:52:29.042000,53:30.7,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:55:45.393000,BOT,77,97.156,51,4.0,,,34.963,43.492,18.701,0 days 02:54:43.261000,0 days 02:55:26.753000,0 days 02:55:45.454000,279.0,300.0,255.0,300.0,False,HARD,29,1,Kick Sauber,0 days 02:54:08.237000,55:09.9,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:57:23.120000,BOT,77,97.727,52,4.0,,,35.035,43.644,19.048,0 days 02:56:20.489000,0 days 02:57:04.133000,0 days 02:57:23.181000,278.0,300.0,255.0,302.0,False,HARD,30,1,Kick Sauber,0 days 02:55:45.393000,56:47.0,1,14.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:36:22.674000,OCO,31,140.237,3,2.0,,,76.397,44.751,19.089,0 days 01:35:18.907000,0 days 01:36:03.658000,0 days 01:36:22.747000,273.0,299.0,255.0,302.0,True,HARD,2,1,Alpine,0 days 01:34:02.437000,35:04.1,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:38:02.215000,OCO,31,99.541,4,2.0,,,36.369,44.208,18.964,0 days 01:36:59.116000,0 days 01:37:43.324000,0 days 01:38:02.288000,273.0,299.0,254.0,300.0,True,HARD,3,1,Alpine,0 days 01:36:22.674000,37:24.3,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:39:42.296000,OCO,31,100.081,5,2.0,,,36.454,44.473,19.154,0 days 01:38:38.742000,0 days 01:39:23.215000,0 days 01:39:42.369000,273.0,300.0,254.0,302.0,False,HARD,4,1,Alpine,0 days 01:38:02.215000,39:03.8,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:41:22.792000,OCO,31,100.496,6,2.0,,,36.78,44.623,19.093,0 days 01:40:19.149000,0 days 01:41:03.772000,0 days 01:41:22.865000,271.0,299.0,253.0,300.0,False,HARD,5,1,Alpine,0 days 01:39:42.296000,40:43.9,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:43:02.536000,OCO,31,99.744,7,2.0,,,36.288,44.462,18.994,0 days 01:41:59.153000,0 days 01:42:43.615000,0 days 01:43:02.609000,269.0,298.0,254.0,298.0,False,HARD,6,1,Alpine,0 days 01:41:22.792000,42:24.4,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:44:42.545000,OCO,31,100.009,8,2.0,,,36.225,44.638,19.146,0 days 01:43:38.834000,0 days 01:44:23.472000,0 days 01:44:42.618000,269.0,297.0,253.0,296.0,False,HARD,7,1,Alpine,0 days 01:43:02.536000,44:04.2,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:46:22.839000,OCO,31,100.294,9,2.0,,,36.268,44.745,19.281,0 days 01:45:18.886000,0 days 01:46:03.631000,0 days 01:46:22.912000,270.0,296.0,252.0,294.0,False,HARD,8,1,Alpine,0 days 01:44:42.545000,45:44.2,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:48:03.154000,OCO,31,100.315,10,2.0,,,36.333,44.822,19.16,0 days 01:46:59.245000,0 days 01:47:44.067000,0 days 01:48:03.227000,271.0,297.0,252.0,295.0,False,HARD,9,1,Alpine,0 days 01:46:22.839000,47:24.5,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:49:43.525000,OCO,31,100.371,11,2.0,,,36.426,44.729,19.216,0 days 01:48:39.653000,0 days 01:49:24.382000,0 days 01:49:43.598000,271.0,294.0,252.0,294.0,False,HARD,10,1,Alpine,0 days 01:48:03.154000,49:04.8,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:51:24.085000,OCO,31,100.56,12,2.0,,,36.536,44.765,19.259,0 days 01:50:20.134000,0 days 01:51:04.899000,0 days 01:51:24.158000,271.0,295.0,253.0,295.0,False,HARD,11,1,Alpine,0 days 01:49:43.525000,50:45.2,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:53:05.426000,OCO,31,101.341,13,2.0,,,37.253,44.865,19.223,0 days 01:52:01.411000,0 days 01:52:46.276000,0 days 01:53:05.499000,271.0,297.0,254.0,297.0,False,HARD,12,1,Alpine,0 days 01:51:24.085000,52:25.7,1,10.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:54:46.213000,OCO,31,100.787,14,2.0,,,36.925,44.652,19.21,0 days 01:53:42.424000,0 days 01:54:27.076000,0 days 01:54:46.286000,273.0,298.0,254.0,300.0,False,HARD,13,1,Alpine,0 days 01:53:05.426000,54:07.1,1,11.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:56:27.174000,OCO,31,100.961,15,2.0,,,37.115,44.645,19.201,0 days 01:55:23.401000,0 days 01:56:08.046000,0 days 01:56:27.247000,272.0,300.0,254.0,301.0,False,HARD,14,1,Alpine,0 days 01:54:46.213000,55:47.8,1,12.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:58:07.866000,OCO,31,100.692,16,2.0,,,37.008,44.508,19.176,0 days 01:57:04.255000,0 days 01:57:48.763000,0 days 01:58:07.939000,272.0,301.0,254.0,300.0,False,HARD,15,1,Alpine,0 days 01:56:27.174000,57:28.8,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 01:59:48.795000,OCO,31,100.929,17,2.0,,,36.929,44.763,19.237,0 days 01:58:44.868000,0 days 01:59:29.631000,0 days 01:59:48.868000,274.0,301.0,254.0,298.0,False,HARD,16,1,Alpine,0 days 01:58:07.866000,59:09.5,1,15.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:01:29.532000,OCO,31,100.737,18,2.0,,,37.084,44.553,19.1,0 days 02:00:25.952000,0 days 02:01:10.505000,0 days 02:01:29.605000,272.0,301.0,253.0,300.0,False,HARD,17,1,Alpine,0 days 01:59:48.795000,00:50.4,1,16.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:06:47.906000,OCO,31,97.716,21,3.0,,,35.355,43.59,18.771,0 days 02:05:45.618000,0 days 02:06:29.208000,0 days 02:06:47.979000,273.0,296.0,256.0,292.0,True,HARD,2,1,Alpine,0 days 02:05:10.190000,06:11.8,1,16.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:08:25.681000,OCO,31,97.775,22,3.0,,,35.349,43.541,18.885,0 days 02:07:23.328000,0 days 02:08:06.869000,0 days 02:08:25.754000,272.0,296.0,255.0,292.0,False,HARD,3,1,Alpine,0 days 02:06:47.906000,07:49.5,1,16.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
0 days 02:10:04.900000,OCO,31,99.219,23,3.0,,,36.493,43.786,18.94,0 days 02:09:02.247000,0 days 02:09:46.033000,0 days 02:10:04.973000,273.0,299.0,257.0,297.0,False,HARD,4,1,Alpine,0 days 02:08:25.681000,09:27.3,1,13.0,False,,False,True,4,Japanese Grand Prix,R,07-04-2024
